"","ID","time","resp","rt","conf","conf_rt","count","sequence","stim","correct"
"22044","38784","pre","up",5251.59999990463,NA,NA,5,9,"up",TRUE
"22045","38784","pre","up",5135.90000009537,NA,NA,6,9,"up",TRUE
"22046","38784","pre","up",6087.89999997616,NA,NA,7,9,"up",TRUE
"22047","38784","pre","up",6599.10000002384,NA,NA,8,9,"up",TRUE
"22048","38784","pre","down",6110.29999995232,2,1761.29999995232,9,9,"down",TRUE
"22050","38784","pre","up",4427.40000009537,NA,NA,1,10,"up",TRUE
"22051","38784","pre","up",7307.39999997616,NA,NA,2,10,"up",TRUE
"22052","38784","pre","up",5147.79999995232,NA,NA,3,10,"up",TRUE
"22053","38784","pre","up",4970.30000007153,NA,NA,4,10,"up",TRUE
"22054","38784","pre","up",6032.79999995232,NA,NA,5,10,"up",TRUE
"22055","38784","pre","up",5730.79999995232,NA,NA,6,10,"up",TRUE
"22056","38784","pre","up",6839.20000004768,NA,NA,7,10,"up",TRUE
"22057","38784","pre","up",7045.20000004768,NA,NA,8,10,"up",TRUE
"22058","38784","pre","down",5043.5,2,5738.29999995232,9,10,"down",TRUE
"22060","38784","pre","up",1281.39999997616,NA,NA,1,11,"up",TRUE
"22061","38784","pre","up",3427.30000007153,NA,NA,2,11,"up",TRUE
"22062","38784","pre","up",5053,NA,NA,3,11,"up",TRUE
"22063","38784","pre","up",3429.59999990463,NA,NA,4,11,"up",TRUE
"22064","38784","pre","up",6556.5,NA,NA,5,11,"up",TRUE
"22065","38784","pre","up",4437.40000009537,NA,NA,6,11,"up",TRUE
"22066","38823","pre","up",4388.59999996424,NA,NA,1,1,"up",TRUE
"22067","38823","pre","up",11758.9000000358,NA,NA,2,1,"up",TRUE
"22068","38823","pre","up",8898.5,NA,NA,3,1,"up",TRUE
"22069","38823","pre","up",8337.80000001192,NA,NA,4,1,"up",TRUE
"22070","38823","pre","up",7947.5,NA,NA,5,1,"up",TRUE
"22071","38823","pre","up",9455.59999996424,NA,NA,6,1,"up",TRUE
"22072","38823","pre","up",8734.80000001192,NA,NA,7,1,"up",TRUE
"22073","38823","pre","up",11666.3999999762,NA,NA,8,1,"up",TRUE
"22074","38823","pre","down",7064.10000002384,1,857.100000023842,9,1,"down",TRUE
"22076","38823","pre","up",6021.69999998808,NA,NA,1,2,"up",TRUE
"22077","38823","pre","up",10089.6999999881,NA,NA,2,2,"up",TRUE
"22078","38823","pre","up",8635.30000001192,NA,NA,3,2,"up",TRUE
"22079","38823","pre","up",7395.69999998808,NA,NA,4,2,"up",TRUE
"22080","38823","pre","up",8749.69999998808,NA,NA,5,2,"up",TRUE
"22081","38823","pre","up",6813.60000002384,NA,NA,6,2,"up",TRUE
"22082","38823","pre","up",7982.89999997616,NA,NA,7,2,"up",TRUE
"22083","38823","pre","up",6002.69999998808,NA,NA,8,2,"up",TRUE
"22084","38823","pre","down",6759.5,2,1017.90000003576,9,2,"down",TRUE
"22086","38823","pre","up",7317.30000001192,NA,NA,1,3,"up",TRUE
"22087","38823","pre","up",7012.69999998808,NA,NA,2,3,"up",TRUE
"22088","38823","pre","up",8899.09999996424,NA,NA,3,3,"up",TRUE
"22089","38823","pre","up",6453.30000001192,NA,NA,4,3,"up",TRUE
"22090","38823","pre","up",6071,NA,NA,5,3,"up",TRUE
"22091","38823","pre","up",8686.5,NA,NA,6,3,"up",TRUE
"22092","38823","pre","up",7443.19999998808,NA,NA,7,3,"up",TRUE
"22093","38823","pre","up",7096.40000003576,NA,NA,8,3,"up",TRUE
"22094","38823","pre","down",3684.69999998808,2,2886.19999998808,9,3,"down",TRUE
"22096","38823","pre","up",9273.40000003576,NA,NA,1,4,"up",TRUE
"22097","38823","pre","up",5760.79999995232,NA,NA,2,4,"up",TRUE
"22098","38823","pre","up",7884.60000002384,NA,NA,3,4,"up",TRUE
"22099","38823","pre","up",5249.5,NA,NA,4,4,"up",TRUE
"22100","38823","pre","up",6398.10000002384,NA,NA,5,4,"up",TRUE
"22101","38823","pre","up",7705.5,NA,NA,6,4,"up",TRUE
"22102","38823","pre","up",7839.79999995232,NA,NA,7,4,"up",TRUE
"22103","38823","pre","up",9533.10000002384,NA,NA,8,4,"up",TRUE
"22104","38823","pre","up",8530.89999997616,NA,NA,9,4,"down",FALSE
"22105","38823","pre","up",7667.20000004768,NA,NA,10,4,"up",TRUE
"22106","38823","pre","up",8138.29999995232,NA,NA,11,4,"up",TRUE
"22107","38823","pre","up",7427.20000004768,NA,NA,12,4,"up",TRUE
"22108","38823","pre","up",8770.19999998808,NA,NA,13,4,"up",TRUE
"22109","38823","pre","up",7116.30000001192,NA,NA,14,4,"up",TRUE
"22110","38823","pre","down",2519.39999997616,1,799.100000023842,15,4,"up",FALSE
"22112","38823","pre","up",9023.69999998808,NA,NA,1,5,"up",TRUE
"22113","38823","pre","up",8186.5,NA,NA,2,5,"up",TRUE
"22114","38823","pre","up",6459.39999997616,NA,NA,3,5,"up",TRUE
"22115","38823","pre","up",8527.5,NA,NA,4,5,"up",TRUE
"22116","38823","pre","up",6566.69999998808,NA,NA,5,5,"up",TRUE
"22117","38823","pre","up",5783.60000002384,NA,NA,6,5,"up",TRUE
"22118","38823","pre","up",6802,NA,NA,7,5,"up",TRUE
"22119","38823","pre","up",8037.39999997616,NA,NA,8,5,"up",TRUE
"22120","38823","pre","down",4676.90000003576,2,911.199999988079,9,5,"down",TRUE
"22122","38823","pre","up",11320.1000000238,NA,NA,1,6,"up",TRUE
"22123","38823","pre","up",7031.09999996424,NA,NA,2,6,"up",TRUE
"22124","38823","pre","up",8097.10000002384,NA,NA,3,6,"up",TRUE
"22125","38823","pre","up",8013.39999997616,NA,NA,4,6,"up",TRUE
"22126","38823","pre","up",12717.6000000238,NA,NA,5,6,"up",TRUE
"22127","38823","pre","up",6898.39999997616,NA,NA,6,6,"up",TRUE
"22128","38823","pre","up",9347.69999998808,NA,NA,7,6,"up",TRUE
"22129","38823","pre","down",11363.9000000358,2,602.800000011921,8,6,"up",FALSE
"22131","38823","pre","up",7976.09999996424,NA,NA,1,7,"up",TRUE
"22132","38823","pre","up",7091.5,NA,NA,2,7,"up",TRUE
"22133","38823","pre","up",8761.69999998808,NA,NA,3,7,"up",TRUE
"22134","38823","pre","up",8271.90000003576,NA,NA,4,7,"up",TRUE
"22135","38823","pre","up",8902.89999997616,NA,NA,5,7,"up",TRUE
"22136","38823","pre","up",9248.90000003576,NA,NA,6,7,"up",TRUE
"22137","38823","pre","up",6783.59999996424,NA,NA,7,7,"up",TRUE
"22138","38823","pre","up",7317.80000001192,NA,NA,8,7,"up",TRUE
"22139","38823","pre","down",6113.19999998808,2,1091,9,7,"down",TRUE
"22141","38823","pre","up",6088.69999998808,NA,NA,1,8,"up",TRUE
"22142","38823","pre","up",9076.60000002384,NA,NA,2,8,"up",TRUE
"22143","38823","pre","up",5412,NA,NA,3,8,"up",TRUE
"22144","38823","pre","up",5380.19999998808,NA,NA,4,8,"up",TRUE
"22145","38823","pre","up",7746.90000003576,NA,NA,5,8,"up",TRUE
"22146","38823","pre","up",7051.89999997616,NA,NA,6,8,"up",TRUE
"22147","38823","pre","up",7300.5,NA,NA,7,8,"up",TRUE
"22148","38823","pre","up",6760.5,NA,NA,8,8,"up",TRUE
"22149","38823","pre","down",5466.19999998808,2,1060.80000001192,9,8,"down",TRUE
"22151","38879","post","up",2988,NA,NA,1,1,"up",TRUE
"22152","38879","post","up",3127.89999985695,NA,NA,2,1,"up",TRUE
"22153","38879","post","up",3136.79999995232,NA,NA,3,1,"up",TRUE
"22154","38879","post","up",3186.90000009537,NA,NA,4,1,"up",TRUE
"22155","38879","post","up",3053.90000009537,NA,NA,5,1,"up",TRUE
"22156","38879","post","up",3028.89999985695,NA,NA,6,1,"up",TRUE
"22157","38879","post","up",2875.79999995232,NA,NA,7,1,"up",TRUE
"22158","38879","post","up",2608.70000004768,NA,NA,8,1,"up",TRUE
"22159","38879","post","down",3174,2,732.900000095367,9,1,"down",TRUE
"22161","38879","post","up",1661,NA,NA,1,2,"up",TRUE
"22162","38879","post","up",2628.89999985695,NA,NA,2,2,"up",TRUE
"22163","38879","post","up",3095.80000019073,NA,NA,3,2,"up",TRUE
"22164","38879","post","up",2738.89999985695,NA,NA,4,2,"up",TRUE
"22165","38879","post","up",2978.90000009537,NA,NA,5,2,"up",TRUE
"22166","38879","post","up",3032.59999990463,NA,NA,6,2,"up",TRUE
"22167","38879","post","up",2557,NA,NA,7,2,"up",TRUE
"22168","38879","post","up",3043,NA,NA,8,2,"up",TRUE
"22169","38879","post","down",2543.70000004768,2,1361,9,2,"down",TRUE
"22171","38879","post","up",1098,NA,NA,1,3,"up",TRUE
"22172","38879","post","up",2519.09999990463,NA,NA,2,3,"up",TRUE
"22173","38879","post","up",3076.60000014305,NA,NA,3,3,"up",TRUE
"22174","38879","post","up",2830.70000004768,NA,NA,4,3,"up",TRUE
"22175","38879","post","up",3295.09999990463,NA,NA,5,3,"up",TRUE
"22176","38879","post","up",2977.79999995232,NA,NA,6,3,"up",TRUE
"22177","38879","post","up",2504.90000009537,NA,NA,7,3,"up",TRUE
"22178","38879","post","up",2636.70000004768,NA,NA,8,3,"up",TRUE
"22179","38879","post","up",3273.89999985695,NA,NA,9,3,"down",FALSE
"22180","38879","post","down",2455,2,814.700000047684,10,3,"up",FALSE
"22182","38879","post","up",2666.09999990463,NA,NA,1,4,"up",TRUE
"22183","38879","post","up",3062.90000009537,NA,NA,2,4,"up",TRUE
"22184","38879","post","up",2734.79999995232,NA,NA,3,4,"up",TRUE
"22185","38879","post","up",1973.90000009537,NA,NA,4,4,"up",TRUE
"22186","38879","post","up",3176.79999995232,NA,NA,5,4,"up",TRUE
"22187","38879","post","up",3308.90000009537,NA,NA,6,4,"up",TRUE
"22188","38879","post","up",2668,NA,NA,7,4,"up",TRUE
"22189","38879","post","up",2730.79999995232,NA,NA,8,4,"up",TRUE
"22190","38879","post","down",2300.20000004768,2,929.599999904633,9,4,"down",TRUE
"22192","38879","post","up",2361.90000009537,NA,NA,1,5,"up",TRUE
"22193","38879","post","up",2576.89999985695,NA,NA,2,5,"up",TRUE
"22194","38879","post","up",2846.79999995232,NA,NA,3,5,"up",TRUE
"22195","38879","post","up",2635.80000019073,NA,NA,4,5,"up",TRUE
"22196","38879","post","up",1649,NA,NA,5,5,"up",TRUE
"22197","38879","post","up",3244.79999995232,NA,NA,6,5,"up",TRUE
"22198","38879","post","up",3190.89999985695,NA,NA,7,5,"up",TRUE
"22199","38879","post","up",2973.60000014305,NA,NA,8,5,"up",TRUE
"22200","38879","post","down",2599.09999990463,2,818,9,5,"down",TRUE
"22202","38879","post","up",2743.79999995232,NA,NA,1,6,"up",TRUE
"22203","38879","post","up",3112,NA,NA,2,6,"up",TRUE
"22204","38879","post","up",2846.80000019073,NA,NA,3,6,"up",TRUE
"22205","38879","post","up",3058.89999985695,NA,NA,4,6,"up",TRUE
"22206","38879","post","up",2597.90000009537,NA,NA,5,6,"up",TRUE
"22207","38879","post","up",2630.79999995232,NA,NA,6,6,"up",TRUE
"22208","38879","post","up",3296.90000009537,NA,NA,7,6,"up",TRUE
"22209","38879","post","up",2729.69999980927,NA,NA,8,6,"up",TRUE
"22210","38879","post","down",2122,2,899,9,6,"down",TRUE
"22212","38879","post","up",1242.80000019073,NA,NA,1,7,"up",TRUE
"22213","38879","post","up",3925.09999990463,NA,NA,2,7,"up",TRUE
"22214","38879","post","up",2437.79999995232,NA,NA,3,7,"up",TRUE
"22215","38879","post","up",2367.90000009537,NA,NA,4,7,"up",TRUE
"22216","38879","post","up",2519.79999995232,NA,NA,5,7,"up",TRUE
"22217","38879","post","up",2522.79999995232,NA,NA,6,7,"up",TRUE
"22218","38879","post","up",1915,NA,NA,7,7,"up",TRUE
"22219","38879","post","up",2461.90000009537,NA,NA,8,7,"up",TRUE
"22220","38879","post","down",3600.89999985695,2,1149.70000004768,9,7,"down",TRUE
"22222","38879","post","up",1845,NA,NA,1,8,"up",TRUE
"22223","38879","post","up",3214.90000009537,NA,NA,2,8,"up",TRUE
"22224","38879","post","up",3121.89999985695,NA,NA,3,8,"up",TRUE
"22225","38879","post","up",3123.80000019073,NA,NA,4,8,"up",TRUE
"22226","38879","post","up",2717.79999995232,NA,NA,5,8,"up",TRUE
"22227","38879","post","up",2307,NA,NA,6,8,"up",TRUE
"22228","38879","post","up",2567.79999995232,NA,NA,7,8,"up",TRUE
"22229","38879","post","up",3031,NA,NA,8,8,"up",TRUE
"22230","38879","post","down",2211.79999995232,2,1373,9,8,"down",TRUE
"22232","38879","post","up",1411.90000009537,NA,NA,1,9,"up",TRUE
"22233","38879","post","up",2944.89999985695,NA,NA,2,9,"up",TRUE
"22234","38879","post","up",2894.80000019073,NA,NA,3,9,"up",TRUE
"22235","38879","post","up",2517.89999985695,NA,NA,4,9,"up",TRUE
"22236","38879","post","up",2752.90000009537,NA,NA,5,9,"up",TRUE
"22237","38879","post","up",2720.89999985695,NA,NA,6,9,"up",TRUE
"22238","38879","post","up",2386.80000019073,NA,NA,7,9,"up",TRUE
"22239","38879","post","up",2483.89999985695,NA,NA,8,9,"up",TRUE
"22240","38879","post","down",2809.70000004768,2,822.099999904633,9,9,"down",TRUE
"22242","38879","post","up",2405.90000009537,NA,NA,1,10,"up",TRUE
"22243","38879","post","up",2781.90000009537,NA,NA,2,10,"up",TRUE
"22244","38879","post","up",2952.59999990463,NA,NA,3,10,"up",TRUE
"22245","38879","post","up",2951.29999995232,NA,NA,4,10,"up",TRUE
"22246","38879","post","up",3024.70000004768,NA,NA,5,10,"up",TRUE
"22247","38879","post","up",2643.79999995232,NA,NA,6,10,"up",TRUE
"22248","38879","post","up",3652.90000009537,NA,NA,7,10,"up",TRUE
"22249","38879","post","up",2995.70000004768,NA,NA,8,10,"up",TRUE
"22250","38879","post","down",2859.89999985695,2,961,9,10,"down",TRUE
"22252","38879","post","up",4023.29999995232,NA,NA,1,11,"up",TRUE
"22253","38879","post","up",4160.70000004768,NA,NA,2,11,"up",TRUE
"22254","38879","post","up",3464.40000009537,NA,NA,3,11,"up",TRUE
"22255","38879","post","up",3373.20000004768,NA,NA,4,11,"up",TRUE
"22256","38879","post","up",3516.79999995232,NA,NA,5,11,"up",TRUE
"22257","38879","post","up",3219.79999995232,NA,NA,6,11,"up",TRUE
"22258","38879","post","up",3198.90000009537,NA,NA,7,11,"up",TRUE
"22259","38879","post","up",3461.69999980927,NA,NA,8,11,"up",TRUE
"22260","38879","post","down",3376.90000009537,2,529.900000095367,9,11,"down",TRUE
"22262","38879","post","up",2907.89999985695,NA,NA,1,12,"up",TRUE
"22263","38879","post","up",2169.90000009537,NA,NA,2,12,"up",TRUE
"22264","38879","post","up",2828.79999995232,NA,NA,3,12,"up",TRUE
"22265","38879","post","up",3580.90000009537,NA,NA,4,12,"up",TRUE
"22266","38879","post","up",2886.89999985695,NA,NA,5,12,"up",TRUE
"22267","38879","post","up",2859.70000004768,NA,NA,6,12,"up",TRUE
"22268","38879","post","up",3076.70000004768,NA,NA,7,12,"up",TRUE
"22269","38879","post","up",2974,NA,NA,8,12,"up",TRUE
"22270","38879","post","down",3391,2,1050.89999985695,9,12,"down",TRUE
"22272","38879","post","up",2903.80000019073,NA,NA,1,13,"up",TRUE
"22273","38879","post","up",2709,NA,NA,2,13,"up",TRUE
"22274","38879","post","up",3661.79999995232,NA,NA,3,13,"up",TRUE
"22275","38879","post","up",2764.79999995232,NA,NA,4,13,"up",TRUE
"22276","38879","post","up",3172,NA,NA,5,13,"up",TRUE
"22277","38879","post","up",3244.70000004768,NA,NA,6,13,"up",TRUE
"22278","38879","post","up",2646.89999985695,NA,NA,7,13,"up",TRUE
"22279","38879","post","up",2277.90000009537,NA,NA,8,13,"up",TRUE
"22280","38879","post","up",1301.90000009537,1,2779.79999995232,9,13,"down",FALSE
"22282","38879","post","up",3010.79999995232,NA,NA,10,13,"up",TRUE
"22283","38879","post","up",3410.09999990463,NA,NA,11,13,"up",TRUE
"22284","38879","post","up",3034.80000019073,NA,NA,12,13,"up",TRUE
"22285","38879","post","up",3107.79999995232,NA,NA,13,13,"up",TRUE
"22286","38879","post","up",3227.89999985695,NA,NA,14,13,"up",TRUE
"22287","38879","post","up",3301.80000019073,NA,NA,15,13,"up",TRUE
"22288","38879","post","up",3267.79999995232,NA,NA,16,13,"up",TRUE
"22289","38879","post","up",3565.89999985695,NA,NA,17,13,"up",TRUE
"22290","38879","post","down",3440.80000019073,2,968.799999952316,18,13,"up",FALSE
"22292","38879","post","up",3198,NA,NA,1,14,"up",TRUE
"22293","38879","post","up",3117.89999985695,NA,NA,2,14,"up",TRUE
"22294","38879","post","up",4604.10000014305,NA,NA,3,14,"up",TRUE
"22295","38879","post","up",2888.5,NA,NA,4,14,"up",TRUE
"22296","38879","post","up",3406.70000004768,NA,NA,5,14,"up",TRUE
"22297","38879","post","up",3330.89999985695,NA,NA,6,14,"up",TRUE
"22298","38879","post","up",2808.90000009537,NA,NA,7,14,"up",TRUE
"22299","38879","post","up",2636.79999995232,NA,NA,8,14,"up",TRUE
"22300","38879","post","down",2510,2,1120.79999995232,9,14,"down",TRUE
"22302","38879","post","up",1295.10000014305,NA,NA,1,15,"up",TRUE
"22303","38879","post","up",3319.79999995232,NA,NA,2,15,"up",TRUE
"22304","38879","post","up",3202.79999995232,NA,NA,3,15,"up",TRUE
"22305","38879","post","up",3232.90000009537,NA,NA,4,15,"up",TRUE
"22306","38879","post","up",3915.69999980927,NA,NA,5,15,"up",TRUE
"22307","38879","post","up",2840.80000019073,NA,NA,6,15,"up",TRUE
"22308","38879","post","up",2725,NA,NA,7,15,"up",TRUE
"22309","38879","post","up",2772.89999985695,NA,NA,8,15,"up",TRUE
"22310","38879","post","down",3235.79999995232,2,1505.90000009537,9,15,"down",TRUE
"22312","38879","post","up",3014.90000009537,NA,NA,1,16,"up",TRUE
"22313","38879","post","up",2979.89999985695,NA,NA,2,16,"up",TRUE
"22314","38879","post","up",2933.70000004768,NA,NA,3,16,"up",TRUE
"22315","38879","post","up",3679,NA,NA,4,16,"up",TRUE
"22316","38879","post","up",2589,NA,NA,5,16,"up",TRUE
"22317","38879","post","up",1501.70000004768,NA,NA,6,16,"up",TRUE
"22318","38879","post","up",2602.79999995232,NA,NA,7,16,"up",TRUE
"22319","38879","post","up",2664,NA,NA,8,16,"up",TRUE
"22320","38879","post","down",2990.79999995232,1,1442.79999995232,9,16,"down",TRUE
"22322","38879","post","up",2747.10000014305,NA,NA,1,17,"up",TRUE
"22323","38879","post","up",3339.70000004768,NA,NA,2,17,"up",TRUE
"22324","38879","post","up",3428.89999985695,NA,NA,3,17,"up",TRUE
"22325","38879","post","up",3438.90000009537,NA,NA,4,17,"up",TRUE
"22326","38879","post","up",3626.79999995232,NA,NA,5,17,"up",TRUE
"22327","38879","post","up",2833.90000009537,NA,NA,6,17,"up",TRUE
"22328","38879","post","up",2918.89999985695,NA,NA,7,17,"up",TRUE
"22329","38879","post","up",2710.79999995232,NA,NA,8,17,"up",TRUE
"22330","38879","post","down",2833.90000009537,2,984,9,17,"down",TRUE
"22332","38879","post","up",3045.79999995232,NA,NA,1,18,"up",TRUE
"22333","38879","post","up",3403.70000004768,NA,NA,2,18,"up",TRUE
"22334","38879","post","up",3598.90000009537,NA,NA,3,18,"up",TRUE
"22335","38879","post","up",3232.89999985695,NA,NA,4,18,"up",TRUE
"22336","38879","post","up",3891.70000004768,NA,NA,5,18,"up",TRUE
"22337","38879","post","up",3574,NA,NA,6,18,"up",TRUE
"22338","38879","post","up",2769.79999995232,NA,NA,7,18,"up",TRUE
"22339","38879","post","up",3277.79999995232,NA,NA,8,18,"up",TRUE
"22340","38879","post","down",2704.90000009537,2,799.900000095367,9,18,"down",TRUE
"22342","38879","post","up",3196.89999985695,NA,NA,1,19,"up",TRUE
"22343","38879","post","up",3053.90000009537,NA,NA,2,19,"up",TRUE
"22344","38879","post","up",2888.79999995232,NA,NA,3,19,"up",TRUE
"22345","38879","post","up",3385.70000004768,NA,NA,4,19,"up",TRUE
"22346","38879","post","up",3333.89999985695,NA,NA,5,19,"up",TRUE
"22347","38879","post","up",5073.40000009537,NA,NA,6,19,"up",TRUE
"22348","38879","post","up",3246.59999990463,NA,NA,7,19,"up",TRUE
"22349","38879","post","up",2858.90000009537,NA,NA,8,19,"up",TRUE
"22350","38879","post","down",2654.90000009537,2,932.799999952316,9,19,"down",TRUE
"22352","38879","post","up",3800.70000004768,NA,NA,1,20,"up",TRUE
"22353","38879","post","up",4562.79999995232,NA,NA,2,20,"up",TRUE
"22354","38879","post","up",3620.20000004768,NA,NA,3,20,"up",TRUE
"22355","38879","post","up",3285.79999995232,NA,NA,4,20,"up",TRUE
"22356","38879","post","up",3541.89999985695,NA,NA,5,20,"up",TRUE
"22357","38879","post","up",3975.80000019073,NA,NA,6,20,"up",TRUE
"22358","38879","post","up",4778.29999995232,NA,NA,7,20,"up",TRUE
"22359","38879","post","up",3635.59999990463,NA,NA,8,20,"up",TRUE
"22360","38879","post","down",2752.90000009537,1,739,9,20,"down",TRUE
"22362","38879","post","up",3358.89999985695,NA,NA,1,21,"up",TRUE
"22363","38879","post","up",3864.60000014305,NA,NA,2,21,"up",TRUE
"22364","38879","post","up",3395.20000004768,NA,NA,3,21,"up",TRUE
"22365","38879","post","up",3018.69999980927,NA,NA,4,21,"up",TRUE
"22366","38926","post","up",2488,NA,NA,1,1,"up",TRUE
"22367","38926","post","up",5250,NA,NA,2,1,"up",TRUE
"22368","38926","post","up",6467,NA,NA,3,1,"up",TRUE
"22369","38926","post","up",6607,NA,NA,4,1,"up",TRUE
"22370","38926","post","up",6478,NA,NA,5,1,"up",TRUE
"22371","38926","post","up",5702,NA,NA,6,1,"up",TRUE
"22372","38926","post","up",6033,NA,NA,7,1,"up",TRUE
"22373","38926","post","up",5917,NA,NA,8,1,"up",TRUE
"22374","38926","post","down",5032.00000000001,2,3948.99999999999,9,1,"down",TRUE
"22376","38926","post","up",2937,NA,NA,1,2,"up",TRUE
"22377","38926","post","up",5356,NA,NA,2,2,"up",TRUE
"22378","38926","post","up",6768,NA,NA,3,2,"up",TRUE
"22379","38926","post","up",6586,NA,NA,4,2,"up",TRUE
"22380","38926","post","up",6732,NA,NA,5,2,"up",TRUE
"22381","38926","post","up",6982,NA,NA,6,2,"up",TRUE
"22382","38926","post","up",6351,NA,NA,7,2,"up",TRUE
"22383","38926","post","up",6044,NA,NA,8,2,"up",TRUE
"22384","38926","post","down",5793,2,3608.00000000003,9,2,"down",TRUE
"22386","38926","post","up",3068.99999999997,NA,NA,1,3,"up",TRUE
"22387","38926","post","up",5198,NA,NA,2,3,"up",TRUE
"22388","38926","post","up",4841,NA,NA,3,3,"up",TRUE
"22389","38926","post","up",5075,NA,NA,4,3,"up",TRUE
"22390","38926","post","up",5617,NA,NA,5,3,"up",TRUE
"22391","38926","post","up",5787,NA,NA,6,3,"up",TRUE
"22392","38926","post","up",5960.00000000003,NA,NA,7,3,"up",TRUE
"22393","38926","post","up",5149,NA,NA,8,3,"up",TRUE
"22394","38926","post","down",3990.99999999997,2,4423,9,3,"down",TRUE
"22396","38926","post","up",2213,NA,NA,1,4,"up",TRUE
"22397","38926","post","up",5529,NA,NA,2,4,"up",TRUE
"22398","38926","post","up",6180,NA,NA,3,4,"up",TRUE
"22399","38926","post","up",5624,NA,NA,4,4,"up",TRUE
"22400","38926","post","up",4659,NA,NA,5,4,"up",TRUE
"22401","38926","post","up",4877,NA,NA,6,4,"up",TRUE
"22402","38926","post","up",3924.00000000006,NA,NA,7,4,"up",TRUE
"22403","38926","post","up",4310.99999999994,NA,NA,8,4,"up",TRUE
"22404","38926","post","down",4090,2,3486.00000000006,9,4,"down",TRUE
"22406","38926","post","up",1978.99999999994,NA,NA,1,5,"up",TRUE
"22407","38926","post","up",3102,NA,NA,2,5,"up",TRUE
"22408","38926","post","up",5174,NA,NA,3,5,"up",TRUE
"22409","38926","post","up",5128,NA,NA,4,5,"up",TRUE
"22410","38926","post","up",5856,NA,NA,5,5,"up",TRUE
"22411","38926","post","up",4677,NA,NA,6,5,"up",TRUE
"22412","38926","post","up",5163,NA,NA,7,5,"up",TRUE
"22413","38926","post","up",6957.00000000006,NA,NA,8,5,"up",TRUE
"22414","38926","post","down",6437.99999999994,2,3496,9,5,"down",TRUE
"22416","38926","post","up",2650,NA,NA,1,6,"up",TRUE
"22417","38926","post","up",7334,NA,NA,2,6,"up",TRUE
"22418","38926","post","up",6451,NA,NA,3,6,"up",TRUE
"22419","38926","post","up",7234,NA,NA,4,6,"up",TRUE
"22420","38926","post","up",6945.00000000006,NA,NA,5,6,"up",TRUE
"22421","38926","post","up",6097.99999999994,NA,NA,6,6,"up",TRUE
"22422","38926","post","up",6385,NA,NA,7,6,"up",TRUE
"22423","38926","post","up",7301,NA,NA,8,6,"up",TRUE
"22424","38926","post","down",6676,2,5641.00000000006,9,6,"down",TRUE
"22426","38926","post","up",1468.99999999994,NA,NA,1,7,"up",TRUE
"22427","38926","post","up",6031.00000000006,NA,NA,2,7,"up",TRUE
"22428","38926","post","up",5341.99999999994,NA,NA,3,7,"up",TRUE
"22429","38926","post","up",6038.00000000006,NA,NA,4,7,"up",TRUE
"22430","38926","post","up",5984.99999999994,NA,NA,5,7,"up",TRUE
"22431","38926","post","up",5961,NA,NA,6,7,"up",TRUE
"22432","38926","post","up",5956,NA,NA,7,7,"up",TRUE
"22433","38926","post","up",5361,NA,NA,8,7,"up",TRUE
"22434","38926","post","down",5303,2,6190,9,7,"down",TRUE
"22436","38926","post","up",5782,NA,NA,1,8,"up",TRUE
"22437","38926","post","up",7402,NA,NA,2,8,"up",TRUE
"22438","38926","post","up",6227,NA,NA,3,8,"up",TRUE
"22439","38926","post","up",7309,NA,NA,4,8,"up",TRUE
"22440","38926","post","up",7604,NA,NA,5,8,"up",TRUE
"22441","38926","post","up",8798,NA,NA,6,8,"up",TRUE
"22442","38926","post","up",7892,NA,NA,7,8,"up",TRUE
"22443","38926","post","up",6440,NA,NA,8,8,"up",TRUE
"22444","38926","post","down",6421,2,4857,9,8,"down",TRUE
"22446","38926","post","up",2351,NA,NA,1,9,"up",TRUE
"22447","38926","post","up",6701,NA,NA,2,9,"up",TRUE
"22448","38926","post","up",8023,NA,NA,3,9,"up",TRUE
"22449","38926","post","up",7204,NA,NA,4,9,"up",TRUE
"22450","38926","post","up",5977,NA,NA,5,9,"up",TRUE
"22451","38926","post","up",6878,NA,NA,6,9,"up",TRUE
"22452","38926","post","up",5316,NA,NA,7,9,"up",TRUE
"22453","38926","post","up",6782,NA,NA,8,9,"up",TRUE
"22454","38926","post","down",6798.00000000012,2,4582.99999999988,9,9,"down",TRUE
"22456","38926","post","up",3550,NA,NA,1,10,"up",TRUE
"22457","38926","post","up",7249,NA,NA,2,10,"up",TRUE
"22458","38926","post","up",7586,NA,NA,3,10,"up",TRUE
"22459","38926","post","up",7347,NA,NA,4,10,"up",TRUE
"22460","38926","post","up",7199.00000000012,NA,NA,5,10,"up",TRUE
"22461","38926","post","up",8056.99999999988,NA,NA,6,10,"up",TRUE
"22462","38926","post","up",7259,NA,NA,7,10,"up",TRUE
"22463","38926","post","up",5888,NA,NA,8,10,"up",TRUE
"22464","38926","post","down",4901,1,1823.00000000012,9,10,"down",TRUE
"22466","38926","post","up",1433.99999999988,NA,NA,1,11,"up",TRUE
"22467","38926","post","up",4164,NA,NA,2,11,"up",TRUE
"22468","38926","post","up",3977,NA,NA,3,11,"up",TRUE
"22469","38926","post","up",4007.00000000012,NA,NA,4,11,"up",TRUE
"22470","38926","post","up",4617.99999999988,NA,NA,5,11,"up",TRUE
"22471","38926","post","up",4183,NA,NA,6,11,"up",TRUE
